Indicator ID,WB Code,Indicator,Pillar,Direction,ISO3,Country,Year,DataAge,StaleFlag,Value,Decimals,SourceLastUpdated,RetrievedAt
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GRL,Greenland,2025,0,OK,11.4259891344848,0,2026-07-13,2026-08-20 16:40:34.940
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,GRD,Grenada,2024,1,OK,97.4727168294084,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,GRD,Grenada,2024,1,OK,95.6,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,GRD,Grenada,2022,3,OK,1710.67374885599,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,GRD,Grenada,2025,0,OK,21345.9653408221,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,GRD,Grenada,2025,0,OK,0.081872845816827,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,GRD,Grenada,2025,0,OK,117303.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GRD,Grenada,2025,0,OK,63.3291935663173,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,GRD,Grenada,2024,1,OK,18.0,0,2026-07-13,2026-08-20 16:40:34.771
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,GUM,Guam,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,GUM,Guam,2025,0,OK,0.725708104538761,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,GUM,Guam,2025,0,OK,168999.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GUM,Guam,2025,0,OK,5.78025365663591,0,2026-07-13,2026-08-20 16:40:34.940
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2024,1,OK,93.9971537831548,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,GTM,Guatemala,2024,1,OK,86.5089663572102,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,GTM,Guatemala,2024,1,OK,90.9,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,GTM,Guatemala,2022,3,OK,6118.37475123792,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,GTM,Guatemala,2025,0,OK,15197.0831415082,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,GTM,Guatemala,2025,0,OK,1.5179036167086,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,GTM,Guatemala,2025,0,OK,18687881.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GTM,Guatemala,2025,0,OK,43.7027966986001,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,GTM,Guatemala,2024,1,OK,20.5,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2024,1,OK,48.7871950677385,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,GIN,Guinea,2020,5,STALE,59.8791389465332,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,GIN,Guinea,2024,1,OK,53.8,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,GIN,Guinea,2022,3,OK,16079.5302102,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,GIN,Guinea,2025,0,OK,4934.65125959855,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,GIN,Guinea,2025,0,OK,2.31092272302565,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,GIN,Guinea,2025,0,OK,15099727.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GIN,Guinea,2025,0,OK,61.4834665533438,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,GIN,Guinea,2024,1,OK,92.1,0,2026-07-13,2026-08-20 16:40:34.771
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,GNB,Guinea-Bissau,2024,1,OK,43.7,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,GNB,Guinea-Bissau,2022,3,OK,7599.04043116955,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,GNB,Guinea-Bissau,2025,0,OK,3293.09532269486,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,GNB,Guinea-Bissau,2025,0,OK,2.16429203622489,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,GNB,Guinea-Bissau,2025,0,OK,2249515.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GNB,Guinea-Bissau,2025,0,OK,53.3489684718708,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,GNB,Guinea-Bissau,2024,1,OK,67.3,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2024,1,OK,23.9850167901073,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,GUY,Guyana,2024,1,OK,93.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,GUY,Guyana,2022,3,OK,293316.878378165,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,GUY,Guyana,2025,0,OK,97899.0116180627,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,GUY,Guyana,2025,0,OK,0.58773840166977,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,GUY,Guyana,2025,0,OK,835986.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,GUY,Guyana,2025,0,OK,73.5086123451019,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,GUY,Guyana,2024,1,OK,25.2,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2024,1,OK,67.1744374324054,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,HTI,Haiti,2024,1,OK,53.9,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,HTI,Haiti,2022,3,OK,1130.68893353962,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,HTI,Haiti,2025,0,OK,3133.72347930529,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,HTI,Haiti,2025,0,OK,1.12793089533676,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,HTI,Haiti,2025,0,OK,11906095.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,HTI,Haiti,2025,0,OK,44.3851144140058,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,HTI,Haiti,2024,1,OK,52.8,0,2026-07-13,2026-08-20 16:40:34.771
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HND,Honduras,2024,1,OK,71.9894641150556,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,HND,Honduras,2024,1,OK,95.5,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,HND,Honduras,2022,3,OK,8664.09680852365,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,HND,Honduras,2025,0,OK,7871.09129065536,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,HND,Honduras,2025,0,OK,1.65037355718421,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,HND,Honduras,2025,0,OK,11005850.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,HND,Honduras,2025,0,OK,40.7482924099341,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,HND,Honduras,2024,1,OK,15.0,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2024,1,OK,65.5162211788382,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HKG,"Hong Kong SAR, China",2024,1,OK,91.6803149606299,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,HKG,"Hong Kong SAR, China",2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,HKG,"Hong Kong SAR, China",2025,0,OK,80422.8129947646,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,HKG,"Hong Kong SAR, China",2025,0,OK,-0.33548590342358,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,HKG,"Hong Kong SAR, China",2025,0,OK,7498900.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,HKG,"Hong Kong SAR, China",2025,0,OK,0.0,0,2026-07-13,2026-08-20 16:40:34.940
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2024,1,OK,100.0,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HUN,Hungary,2024,1,OK,108.878341674805,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,HUN,Hungary,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,HUN,Hungary,2022,3,OK,624.669835963783,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,HUN,Hungary,2025,0,OK,49837.6008411067,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,HUN,Hungary,2025,0,OK,-0.501292808614035,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,HUN,Hungary,2025,0,OK,9514251.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,HUN,Hungary,2025,0,OK,29.3063168213722,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,HUN,Hungary,2024,1,OK,3.7,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2024,1,OK,100.0,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ISL,Iceland,2023,2,OK,98.6200180053711,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,ISL,Iceland,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,ISL,Iceland,2022,3,OK,445022.683067934,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ISL,Iceland,2025,0,OK,83431.2131434311,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,ISL,Iceland,2025,0,OK,1.51445294794602,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,ISL,Iceland,2025,0,OK,392404.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,ISL,Iceland,2025,0,OK,5.7820679808883,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,ISL,Iceland,2024,1,OK,2.8,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2024,1,OK,100.0,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,IND,India,2025,0,OK,90.2563989745259,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,IND,India,2024,1,OK,99.9,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,IND,India,2022,3,OK,1014.43556399726,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,IND,India,2025,0,OK,11747.9160436011,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,IND,India,2025,0,OK,0.887183543977214,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,IND,India,2025,0,OK,1463865525.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,IND,India,2025,0,OK,64.310844227604,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,IND,India,2024,1,OK,26.6,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2024,1,OK,76.4421942140842,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,IDN,Indonesia,2023,2,OK,99.9521715181012,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,IDN,Indonesia,2024,1,OK,99.9,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,IDN,Indonesia,2022,3,OK,7239.88154109194,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,IDN,Indonesia,2025,0,OK,17659.7921291587,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,IDN,Indonesia,2025,0,OK,0.784708535785041,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,IDN,Indonesia,2025,0,OK,285721236.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,IDN,Indonesia,2025,0,OK,40.6070936030016,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,IDN,Indonesia,2024,1,OK,17.7,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2024,1,OK,30.4609773643609,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,IRN,"Iran, Islamic Rep.",2023,2,OK,97.4371566772461,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,IRN,"Iran, Islamic Rep.",2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,IRN,"Iran, Islamic Rep.",2022,3,OK,1435.365342256,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,IRN,"Iran, Islamic Rep.",2025,0,OK,19699.2193549189,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,IRN,"Iran, Islamic Rep.",2025,0,OK,0.923930875479985,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,IRN,"Iran, Islamic Rep.",2025,0,OK,92417681.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,IRN,"Iran, Islamic Rep.",2025,0,OK,22.6238469058249,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,IRN,"Iran, Islamic Rep.",2024,1,OK,11.3,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2024,1,OK,94.4122052108484,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,IRQ,Iraq,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,IRQ,Iraq,2022,3,OK,798.71930804768,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,IRQ,Iraq,2025,0,OK,14266.7965348226,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,IRQ,Iraq,2025,0,OK,2.10351548706844,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,IRQ,Iraq,2025,0,OK,47020774.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,IRQ,Iraq,2025,0,OK,30.0603260531895,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,IRQ,Iraq,2024,1,OK,21.8,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2024,1,OK,59.8272461307615,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,IRL,Ireland,2022,3,OK,93.7389526367188,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,IRL,Ireland,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,IRL,Ireland,2022,3,OK,9399.87369639099,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,IRL,Ireland,2025,0,OK,155089.413131749,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,IRL,Ireland,2025,0,OK,1.62826615443033,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,IRL,Ireland,2025,0,OK,5484367.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,IRL,Ireland,2025,0,OK,35.4124206243832,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,IRL,Ireland,2024,1,OK,3.9,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2024,1,OK,96.1250111631294,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,IMN,Isle of Man,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,IMN,Isle of Man,2025,0,OK,-0.0499173996269448,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,IMN,Isle of Man,2025,0,OK,84118.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,IMN,Isle of Man,2025,0,OK,47.8641935989485,0,2026-07-13,2026-08-20 16:40:34.940
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2024,1,OK,99.9105964912281,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ISR,Israel,2024,1,OK,96.9665832519531,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,ISR,Israel,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,ISR,Israel,2021,4,OK,80.0307318010116,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ISR,Israel,2025,0,OK,59716.9735387228,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,ISR,Israel,2025,0,OK,1.19852366348133,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,ISR,Israel,2025,0,OK,10122800.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,ISR,Israel,2025,0,OK,8.42169391336721,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,ISR,Israel,2024,1,OK,3.3,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2024,1,OK,99.4619876940454,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ITA,Italy,2023,2,OK,97.3619613647461,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,ITA,Italy,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,ITA,Italy,2022,3,OK,3092.50397878173,0,2026-07-13,2026-08-20 16:40:34.738
